gene_symbol	SRR2056323.3most_areads	SRR2056323.3most_aRPKM	SRR2056323.3most_creads	SRR2056323.3most_cRPKM	SRR2056323.3most_3UTR_RE	SRR2056324.3most_areads	SRR2056324.3most_aRPKM	SRR2056324.3most_creads	SRR2056324.3most_cRPKM	SRR2056324.3most_3UTR_RE	SRR2056325.3most_areads	SRR2056325.3most_aRPKM	SRR2056325.3most_creads	SRR2056325.3most_cRPKM	SRR2056325.3most_3UTR_RE	SRR2056326.3most_areads	SRR2056326.3most_aRPKM	SRR2056326.3most_creads	SRR2056326.3most_cRPKM	SRR2056326.3most_3UTR_RE
FGF11	353	11.7890249269386	73	21.0634241555347	-0.837295588175899	364	12.6423278540338	54	16.2040045863959	-0.358088264531835	1199	26.8187721435937	181	34.9785026818526	-0.383225346236044	1095	23.7353250591316	154	28.8406283447919	-0.281066788773428
FGF12	207	2.41560540807381	32	17.0038655328554	-2.81540604212881	195	2.3665339741674	26	14.3679072570243	-2.60200240401962	213	1.66476055838422	44	15.6591032190953	-3.2336149980396	306	2.31768792604854	35	12.0710100633017	-2.38078817388045
FGF13	829	2.47833921220555	127	39.3982267322861	-3.99068512824848	905	2.81369670152094	111	35.8111623518228	-3.66987061735161	1356	2.71507877126177	196	40.7235427384671	-3.90679711395093	1560	3.02697406667593	214	43.0888210583325	-3.8313654056236
FGF14	3	0.0141917454177368	0	0	Inf	2	0.0098393642265956	1	0.0815991134142741	-3.0519164736738	2	0.00633666983905056	0	0	Inf	4	0.0122815288436036	0	0	Inf
FGF17	0	0	20	1.92360037950089	-Inf	0	0	7	0.700173037683772	-Inf	0	0	33	2.12576535635568	-Inf	0	0	29	1.81034247185923	-Inf
FGF2	531	10.2769373466526	733	12.8181734379468	-0.318780307902652	539	10.8487683869892	812	14.7672858856941	-0.444873425005664	922	11.9513409334213	1117	13.0825339010981	-0.130469500626971	1073	13.4786623418701	1355	15.3793984286474	-0.190321746057706
FGF20	12	0.807044369745485	3	1.59411239370519	-0.982033453470551	7	0.489594680485645	1	0.552611817577857	-0.174678531412947	10	0.450435584737021	7	2.49122096667426	-2.46746028064079	32	1.39683152612213	6	2.06931601085172	-0.566995954191707
FGF21	0	0	2	0.96699910969504	-Inf	0	0	0	0	NA	0	0	5	1.61913331810875	-Inf	0	0	2	0.627630381669742	-Inf
FGF22	0	0	35	2.47157338234555	-Inf	0	0	15	1.1015880310927	-Inf	1	11.9815865540048	158	7.47272635078718	0.681112359432688	0	0	93	4.26251870393207	-Inf
FGF3	0	0	0	0	NA	0	0	1	0.176625929035961	-Inf	0	0	0	0	NA	0	0	0	0	NA
FGF7	10	0.126100682772732	0	0	Inf	18	0.236054578091293	0	0	Inf	10	0.0844566721381915	3	1.06766612857468	-3.66010535858319	12	0.0982147166804625	0	0	Inf
FGF8	1	0.248465049018865	2	1.06274159580346	-2.09667601941167	3	0.775191577435605	2	1.10522363515571	-0.511713518690518	17	2.82898571414001	13	4.62655322382362	-0.709652896302427	18	2.90279051522256	15	5.17329002712931	-0.83364161357788
FGF9	774	15.5753208680802	333	44.9035026277108	-1.52756609993413	871	18.2279018388233	299	41.9304630126475	-1.20185025460652	749	10.094722529752	327	29.5325035414037	-1.54870240604661	821	10.7230191810921	375	32.8204957751294	-1.61388586261272
FGFBP2	0	0	1	0.0242733833505539	-Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	4	0.0630185186479796	-Inf
FGFR1	1235	5.58339958523059	226	39.767442075098	-2.83237205418676	1152	5.41634994514521	194	35.5012326348214	-2.71247625898842	2244	6.79471322395418	403	47.4942234222681	-2.80526748616278	2204	6.46727348551986	366	41.8001834192048	-2.69227974795649
FGFR1OP2	855	29.2084820196078	325	50.1213978193227	-0.779039267588025	869	30.8734478784156	309	49.5587994677797	-0.682774630535443	1434	32.8101752739201	460	47.5131880589844	-0.534184711687938	1687	37.4055322661779	603	60.3580234716966	-0.690293903057987
FGFR2	973	58.2805830604874	266	40.2135432575433	0.535333851614362	968	60.2988305590981	203	31.9160566078839	0.917847612423859	1009	40.4779715390317	216	21.8706143295636	0.888143249277329	1034	40.198465081341	253	24.824991561171	0.695347187955065
FGFR3	1214	42.0074139354756	107	56.8566753754851	-0.436685768429761	853	30.6957871823244	62	34.2619326898271	-0.158565867352881	2441	56.5707016988891	214	76.1601838383273	-0.428981894904289	1910	42.8961693158614	170	58.6306203074655	-0.450805501498887
FGFR4	150	19.4921733370731	48	25.505798299283	-0.387930298892926	118	15.9467981643896	54	29.8410381492043	-0.904030941469278	343	29.8524275159102	130	46.2655322382362	-0.632089535523293	268	22.6038118570357	121	41.7312062188431	-0.884560535484473
FGFRL1	0	0	3512	121.995856611857	-Inf	0	0	2890	104.402500603754	-Inf	0	0	5298	123.259117598286	-Inf	0	0	4806	108.355815271143	-Inf
FGG	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
FGL1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
FGR	0	0	0	0	NA	2	0.184203939192619	0	0	Inf	0	0	0	0	NA	1	0.0574810003014368	0	0	Inf
FH	0	0	80	22.5972423528736	-Inf	0	0	90	26.4381127462248	-Inf	0	0	135	25.5396976545891	-Inf	0	0	138	25.3001110168871	-Inf
FHIP1A	1147	8.95254694946506	96	5.88819572166306	0.604472552536299	1067	8.66104097511822	129	8.22854785282502	0.0739025826428008	1931	10.094434396066	176	7.23003165773088	0.481486207554983	2019	10.2281571557318	211	8.39984638233545	0.284111383865918
FHIP1B	0	0	73	24.1839314378361	-Inf	0	0	65	22.3944233481397	-Inf	0	0	128	28.4007977576409	-Inf	0	0	100	21.5021519646115	-Inf
FHIP2B	35	3.52419469152461	1923	71.2245897038425	-4.33700987359718	24	2.51319145555108	1378	53.0789562090069	-4.40054751518538	54	3.64168296763372	2568	63.7033421753297	-4.12869182816108	39	2.54879167190273	1967	47.2860367986979	-4.21352886661853
FHIT	15	0.395785033835359	311	5.72193628141626	-3.85371446748141	14	0.384165737490211	278	5.31924395404562	-3.79142044362523	13	0.229735435401271	362	4.46074837080877	-4.27924046190144	14	0.239758508631952	336	4.01235905292333	-4.06479679368048
FHL1	12416	515.349947797012	1439	764.642578180589	-0.56923311161163	12562	542.252803475419	1313	725.579316479726	-0.420167723951206	15153	421.245895714233	1565	556.965830406459	-0.402926191726082	16366	440.900877699605	1665	574.235193011354	-0.381187402427824
FHL2	99	1.68672273276806	508	64.4528910135744	-5.25595032684725	101	1.78958512733705	488	64.3903812406085	-5.16914811496578	115	1.31226900353386	273	23.1983909875411	-4.14388935013017	126	1.39333944730683	283	23.304672788879	-4.06400057948666
FHL3	438	40.3896586899944	69	36.6645850552194	0.139598742666515	422	40.4697953415866	51	28.1832026964707	0.522009986579201	783	48.3586715040502	87	30.9623177286658	0.643261141285823	806	48.2401887684409	109	37.5925741971397	0.359787843594552
FHL5	0	0	0	0	NA	2	0.054214466804627	1	0.0700298539214097	-0.369292200641783	0	0	1	0.0451000748582363	-Inf	0	0	1	0.0437057543069896	-Inf
FHOD1	0	0	450	98.1739949781855	-Inf	0	0	320	72.60330871592	-Inf	0	0	426	62.2458033171467	-Inf	0	0	333	47.1526459302006	-Inf
FHOD3	175	21.2488209341925	180	38.6412844234138	-0.862760259226691	159	20.0778126210018	152	33.934786493821	-0.757162832888575	195	15.8579822038298	239	34.3631902368857	-1.11565476896048	216	17.0226991299929	265	36.9234953536309	-1.11707932201644
FIBCD1	26	1.12621445947534	6	1.17952638655109	-0.0667261138008128	25	1.12618631104446	7	1.43112291218881	-0.345702063503628	91	2.64001059664512	38	5.0032998796943	-0.922336204465638	70	1.96799356964241	25	3.18987968705776	-0.696776504050507
FIBP	26	6.67645796789446	201	106.805530378248	-3.99975962236692	16	4.27282630242017	145	80.1287135487892	-4.22905673934402	31	5.33151937570547	330	117.443274143215	-4.46127355318803	33	5.5000241341059	287	98.9822825190742	-4.16966045664632
FIGNL1	986	52.1350662855583	137	60.2670305784118	-0.209114921092267	1047	57.5734402693651	150	68.6235166910207	-0.253299638074725	1159	41.0443117716991	130	38.3017930824742	0.0997703634683654	1315	45.1290978622778	163	46.5398217030764	-0.0444077445610655
FILIP1L	2	0.0806438025365511	0	0	Inf	2	0.083867458415272	0	0	Inf	3	0.081017489846764	0	0	Inf	4	0.104683654944164	0	0	Inf
FIRRM	495	25.4462481236561	144	76.5173948978491	-1.58833480029343	491	26.2495906566125	131	72.3921481026992	-1.46353830104085	607	20.8989167766692	88	31.3182064381907	-0.583573426199705	646	21.554053710733	93	32.0743981682017	-0.573462970232196
FIS1	192	66.4796291155506	642	341.140052252911	-2.35937990892359	144	51.8528146764668	502	277.411132424084	-2.4195314750309	114	26.4367909772234	1493	531.341843320667	-4.32902135849224	105	23.5968777366479	1351	465.940988443447	-4.303479364182
FITM1	0	0	2	1.06274159580346	-Inf	0	0	0	0	NA	0	0	2	0.711777419049788	-Inf	0	0	1	0.344886001808621	-Inf
FJX1	0	0	1602	95.2124671562522	-Inf	1	3.98669954109739	1183	73.120396234391	-4.19700710291653	0	0	1723	68.5856266862133	-Inf	0	0	1681	64.8450612104867	-Inf
FKBP10	4642	369.627518738639	1395	562.913447897476	-0.606840945052736	3973	329.003266876735	1123	471.269851016039	-0.518451479993171	7193	383.606314909301	1946	525.928588738946	-0.455240451694888	5824	300.994396925629	1656	433.716188860922	-0.527014662981298
FKBP14	1600	21.0206905608126	50	26.5685398950865	-0.337908880281251	1527	20.8635649423697	66	36.4723799601385	-0.805818652842853	788	6.93377493602626	41	14.5914370905207	-1.07340906544296	866	7.38452852734219	26	8.96703604702414	-0.280125383695618
FKBP15	136	5.21350662855583	854	12.4749201965748	-1.25870461909113	126	5.02324142178272	708	10.7556248914963	-1.09840082730406	199	5.10929083767203	1090	10.6640685986923	-1.06156299984162	155	3.85656454165283	978	9.27249577753183	-1.26564145039898
FKBP1B	0	0	428	49.3980577455828	-Inf	0	0	409	49.0921324135993	-Inf	0	0	858	66.3238791182974	-Inf	0	0	810	60.6776856085231	-Inf
FKBP2	0	0	215	114.244721548872	-Inf	0	0	175	96.7070680761249	-Inf	2	2.39631731080095	392	139.508374133758	-5.86338895697193	1	1.16111620608902	311	107.259546562481	-6.52944988298733
FKBP3	0	0	3381	302.92659672501	-Inf	1	27.9068967876818	3790	353.145705593702	-3.66156994026967	0	0	5322	319.362288683205	-Inf	1	17.4167430913354	6112	355.429495072593	-4.35101663524696
FKBP4	0	0	56	13.8499227324064	-Inf	0	0	61	15.6895917423833	-Inf	0	0	103	17.0613375354261	-Inf	2	4.9762123118101	82	13.1628841796267	-1.40335569423121
FKBP5	0	0	4174	99.7382514490756	-Inf	0	0	4215	104.744051611824	-Inf	0	0	6308	100.95260193588	-Inf	5	29.0279051522256	6888	106.82682672584	-1.87976162083004
FKBP6	0	0	2	0.00685858793457824	-Inf	0	0	0	0	NA	0	0	3	0.00689036926428389	-Inf	0	0	3	0.00667734559412218	-Inf
FKBP7	365	9.32808784030823	56	29.7567646824969	-1.67356439809191	382	10.152794831328	50	27.6305908788928	-1.44438949154067	235	4.0223897717016	66	23.488654828643	-2.54583930259514	276	4.57811532686529	55	18.9687300994741	-2.05079738654818
FKBP8	2146	303.885210981552	1729	918.740109572091	-1.59613034830506	1703	250.793906223863	1367	755.42035462893	-1.59077736334681	3778	358.309503965937	2922	1039.90680923174	-1.53717603183443	3636	334.180885910793	3005	1036.38243543491	-1.63285534682374
FKBP9	1705	58.6568642645304	187	99.3663392076235	-0.760457266973918	1613	57.7100314340137	167	92.2861735355021	-0.677292400316226	2180	50.2304974764046	213	75.8042951288025	-0.593716031559366	2163	48.2979683417415	207	71.3914023743845	-0.563787838535162
FLACC1	0	0	0	0	NA	2	0.397251199824651	1	0.531559938812986	-0.420180802554803	1	0.127917294170869	3	1.02699313320041	-3.00514330327596	2	0.247925168559934	2	0.663494974908013	-1.4201808025548
FLAD1	0	0	231	122.7466543153	-Inf	0	0	195	107.759304427682	-Inf	0	0	339	120.646272528939	-Inf	0	0	325	112.087950587802	-Inf
FLI1	3	0.188973417563643	240	9.01359562011052	-5.57584751401738	1	0.0655091473889243	275	10.7409329833625	-7.35720722754204	1	0.0421886850493126	394	9.91059153732235	-7.8759712385864	5	0.204421867269194	479	11.6761650675292	-5.83587316997884
FLII	344	75.3548857236641	368	195.544453627837	-1.37572365760569	280	63.7871926575583	317	175.177946172181	-1.45748246944522	554	81.2791708275752	617	219.58333377686	-1.43381096935101	505	71.7996347846886	529	182.44469495676	-1.34541079072564
FLNA	7	3.00543323293219	638	339.014569061304	-6.81763049361756	14	6.25114488044072	394	217.729056125676	-5.12226969930906	11	3.16313885025726	548	195.027012819642	-5.94617326623352	6	1.67200733676819	365	125.883390660147	-6.23436295495652
FLNB	2771	100.619266968576	228	121.152541921594	-0.267918090077681	2249	84.9291080859219	166	91.7335617179242	-0.111190556963464	1677	40.784412688226	127	45.1978661096615	-0.148236784602176	1463	34.4799663634961	107	36.9028021935224	-0.0979720036570161
FLNC	0	0	37	2.64764356234502	-Inf	0	0	29	2.15813335158072	-Inf	0	0	163	7.81199443321111	-Inf	0	0	129	5.99135962341936	-Inf
FLOT1	0	0	2097	275.840051184296	-Inf	0	0	1764	241.312578105248	-Inf	0	0	4248	374.248380010384	-Inf	0	0	3717	317.343304267125	-Inf
FLOT2	0	0	6229	273.792611558655	-Inf	0	0	5426	248.030830417627	-Inf	0	0	9557	281.346493112097	-Inf	0	0	9175	261.750397809995	-Inf
FLRT1	0	0	32	1.95158002138454	-Inf	0	0	24	1.52219437023719	-Inf	0	0	82	3.34939805941497	-Inf	0	0	50	1.97917535128811	-Inf
FLRT2	1	0.00190306906095794	1	0.019644381620818	-3.36771693237498	0	0	3	0.0612889387723611	-Inf	5	0.00637295834580588	3	0.0394708195410113	-2.63075133820877	5	0.00617593102774205	9	0.11475160162666	-4.21571383892993
FLRT3	0	0	147	3.06975184297548	-Inf	0	0	137	2.9752878287256	-Inf	0	0	212	2.96509301492102	-Inf	0	0	199	2.697223249164	-Inf
FLT1	382	7.32452594663971	14	7.43919117062422	-0.0224103828429758	385	7.67713845177383	8	4.42089454062285	0.796230346761144	987	12.6750545860694	28	9.96488386669703	0.347067063577673	1041	12.9552194055592	24	8.2772640434069	0.646307563757141
FLT3	9	0.716641031591502	1	0.506306137623347	0.501240674823653	7	0.579668479269354	3	1.57963566722727	-1.44629190528221	10	0.533305039495761	2	0.678203012490836	-0.346756231731297	10	0.516817302413512	4	1.31447117670455	-1.3467562317313
FLT4	1346	45.6046303608261	102	52.6363649998425	-0.206879549299696	1025	36.1168803123407	73	39.1769897211686	-0.117333266425727	2906	65.9441108445793	207	71.5438966349708	-0.117584871805001	2490	54.757184718971	177	59.2839139839684	-0.114592425066072
FLVCR1	2644	35.2107651004639	141	74.9232825041439	-1.08939753155464	2656	36.7844753687756	132	72.9447599202771	-0.987707328675064	4084	36.4264016028949	173	61.5687467478067	-0.757213717422458	4375	37.815509193346	203	70.01185836715	-0.888621256241658
FLYWCH1	299	9.17488091814428	654	73.4292190054412	-3.00059291724088	204	6.51001365887602	506	59.0832208140877	-3.18201599866372	465	9.55649699418905	948	71.2879333882627	-2.89910410884377	448	8.92247101763092	957	69.7398457673972	-2.96646795836933
FLYWCH2	2	5.96316117645275	288	71.2281740523757	-3.57829877044015	1	3.10076630974242	271	69.7029403637028	-4.4905228103517	4	7.98772436933651	460	76.1962647213206	-3.25386381994221	5	9.6759683840752	496	79.6193969889616	-3.04064198449735
FMN1	97	0.604767623959485	2	0.670855632350934	-0.149621425482134	114	0.739169663985995	2	0.697672419692044	0.0833557464954802	268	1.11909800062963	3	0.673964243662768	0.731592422067355	315	1.27469193163816	5	1.08854644320846	0.227745655830655
FMN2	410	23.8914926613579	98	46.1360364704502	-0.949397076536356	430	26.0585572610275	83	40.6363584803085	-0.641013913684058	717	27.983053938832	134	42.2508578483326	-0.594427213682462	753	28.4794952177536	148	45.2224206582041	-0.667114642883616
FMNL1	0	0	75	11.5333346535977	-Inf	0	0	67	10.7149689671901	-Inf	0	0	156	16.0669985881783	-Inf	0	0	114	11.3782734235658	-Inf
FMNL2	0	0	2099	58.7024897260911	-Inf	0	0	1980	57.5879683581135	-Inf	0	0	2803	52.5029501472778	-Inf	0	0	2787	50.5893308968751	-Inf
FMNL3	2110	13.3933093720683	238	14.8008009733045	-0.144162769831787	1839	12.1397476505137	164	10.606561003893	0.194781469675463	2863	12.1714780499523	267	11.1208004979813	0.130243733193409	2506	10.3243898727111	221	8.92027861688323	0.210895849812038
FMO1	0	0	0	0	NA	0	0	1	0.13352582195063	-Inf	0	0	0	0	NA	0	0	0	0	NA
FMO2	1	0.0153733745597464	0	0	Inf	1	0.0159879099327882	0	0	Inf	0	0	0	0	NA	3	0.0299342476505334	0	0	Inf
FMO4	0	0	10	2.18164433284857	-Inf	0	0	15	3.40328009605875	-Inf	0	0	14	2.04563672873252	-Inf	0	0	16	2.26559259724687	-Inf
FMOD	0	0	3	0.159886148723162	-Inf	2	0.157221953733418	1	0.0554258128851674	1.50417275361474	5	0.253132110295875	2	0.071389790788509	1.8261008485021	2	0.0981224962892133	3	0.103774040266149	-0.0807897471064157
FMR1	4313	101.478310997969	292	155.160272987305	-0.612587806705859	4675	114.392584377389	294	162.46787436789	-0.506160943734346	6472	101.987937103269	370	131.678822524211	-0.368624816646677	7128	108.852735427478	365	125.883390660147	-0.2097102808058
FMR1NB	0	0	1	0.0322139559352189	-Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	3	0.0627253652749172	-Inf
FN1	417	24.8112460035778	306	76.3839343253529	-1.62227504291391	390	24.132349772053	302	78.3989100453943	-1.69986519924139	618	24.6273408770785	460	76.9050671838446	-1.64281779670592	599	23.1322153252991	396	64.1584210620353	-1.47173520095674
FNBP1	0	0	2063	33.020582631434	-Inf	0	0	1774	29.5298746801953	-Inf	0	0	3943	42.2696651796369	-Inf	0	0	3803	39.5084246801959	-Inf
FNBP1L	1685	43.4139890738867	164	53.6684505880747	-0.305914247971426	1687	45.2030099671811	183	62.2800257578752	-0.46235069941904	2684	46.3157632898927	265	58.0814714050841	-0.326574712672941	2956	49.4324460662384	244	51.8254306620223	-0.0682019028392985
FNBP4	1387	101.414360988637	319	87.3481415183461	0.215413049830729	1423	108.205760569131	326	92.8331464569822	0.2210653835674	2306	112.927269455865	506	92.796165249894	0.283256814229457	2181	103.503860169489	503	89.3940997443029	0.211433056107219
FNDC1	0	0	45	3.63716909105928	-Inf	0	0	32	2.68982137712595	-Inf	0	0	79	4.27656026099267	-Inf	0	0	59	3.09514410358068	-Inf
FNDC11	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
FNDC3A	22	6.31393536330291	2194	53.5464213689113	-3.08417876279856	21	6.26785917156489	2380	60.4078347927991	-3.26869100644921	31	5.95875694931788	2656	43.4148620565302	-2.86510569199272	20	3.72550654360114	2980	47.2049971916138	-3.66343109149483
FNDC3B	1204	15.4253555760425	38	20.1920903202657	-0.388486522798612	1158	15.4290696968897	33	18.2361899800693	-0.241153267483946	1313	11.2665240955418	34	12.1002161238464	-0.102990326472181	1425	11.8495387467906	38	13.1056680687276	-0.145359995618848
FNDC4	0	0	167	16.5057665712863	-Inf	0	0	147	15.1098115204023	-Inf	1	1.89182945589549	235	15.5562035369675	-3.03963607220422	0	0	234	15.0111155925321	-Inf
FNDC5	64	2.66468645278261	36	2.61443061051514	0.0274690043421874	65	2.8145047186956	35	2.64341376879259	0.0904788018679882	282	7.86378760642982	128	6.22588530005119	0.336945358183294	259	6.9991256177748	171	8.06025187718091	-0.203650221414844
FNDC7	2	0.154664122732204	0	0	Inf	1	0.08042333368208	1	0.22060787974452	-1.45579827788395	7	0.362555212729251	2	0.284148297723433	0.351556644173654	4	0.200769372810782	3	0.413045290703605	-1.04076077860511
FNTA	0	0	1684	181.117576734104	-Inf	0	0	1761	196.97012121486	-Inf	1	3.99386218466826	2604	187.575459238247	-5.55354272927069	0	0	2884	201.322192687019	-Inf
FNTB	518	22.3116030534693	0	0	Inf	538	24.0993747540494	0	0	Inf	812	23.4246748359194	0	0	Inf	784	21.9176991711186	0	0	Inf
FOCAD	0	0	357	59.8738651873209	-Inf	0	0	376	65.5812074510521	-Inf	1	4.49309495775179	499	56.0513595979536	-3.6409679104499	0	0	515	56.0601418252357	-Inf
FOLH1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
FOLR1	0	0	4	1.75962133075655	-Inf	0	0	4	1.82996044509389	-Inf	0	0	13	3.83017930824743	-Inf	0	0	19	5.42488719238314	-Inf
FOLR2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	2	0.368608319393341	-Inf
FOLR3	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
FOS	33	1.10415141484194	5	1.63623324963642	-0.567440397365746	31	1.07869551174331	13	4.42426412487638	-2.03614982959105	46	1.03083475339941	24	5.26020873102648	-2.35130696650098	55	1.19441504990454	12	2.54879167190273	-1.09350920903333
FOSB	126	3.15991811873711	7	3.71959558531211	-0.235258597094402	76	1.98217210828394	8	4.42089454062285	-1.15725608509313	140	2.35152633302897	15	5.33833064287341	-1.18279117720027	124	2.01838891899587	8	2.75908801446897	-0.45098728814984
